ref,title,price,image,quantity,size,chain_size,amazonite,amethyst,amethysts,aquamarines,aventurine,black ceramic,black lacquer,bracelets,brown diamonds,carnelian,carnelians,ceramic,chrysoprase,chrysoprases,citrine,coral,diamond,diamonds,earrings,emeralds,garnets,gray mother_of_pearl,lacquer,lapis lazuli,malachite,mother_of_pearl,necklaces,non_rhodiumized white gold,obsidians,onyx,pearl,peridots,pink gold,pink sapphire,pink sapphires,platinum,rings,rubies,sapphire,sapphires,spessartite garnet,spinels,tsavorite garnet,tsavorite garnets,white gold,white mother_of_pearl,yellow gold
 N7424239,Panthère de Cartier necklace,24000,https://www.cartier.com/content/dam/rcq/car/14/65/62/8/1465628.png,22,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
 N7059200,Panthère de Cartier necklace,25900,https://www.cartier.com/content/dam/rcq/car/13/61/57/1/1361571.png,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
 N7424209,Panthère de Cartier necklace,52000,https://www.cartier.com/content/dam/rcq/car/13/61/62/2/1361622.png,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424211,Panthère de Cartier necklace,19700,https://www.cartier.com/content/dam/rcq/car/13/61/62/6/1361626.png,12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
 N7424122,Panthère de Cartier necklace,40900,https://www.cartier.com/content/dam/rcq/car/13/66/43/7/1366437.png,34,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H7000013,Panthère de Cartier necklace,103000,https://www.cartier.com/content/dam/rcq/car/13/61/43/7/1361437.png,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 HP700855,Panthère de Cartier necklace,126000,https://www.cartier.com/content/dam/rcq/car/58/88/86/588886.png,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H7000030,Panthère de Cartier necklace,202000,https://www.cartier.com/content/dam/rcq/car/13/65/78/1/1365781.png,24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7015500,Caresse d'Orchidées par Cartier necklace,3050,https://www.cartier.com/content/dam/rcq/car/13/61/35/5/1361355.png,42,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 H3000008,Les Oiseaux Libérés necklace,228000,https://www.cartier.com/content/dam/rcq/car/13/61/42/9/1361429.png,49,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 HP300100,Les Oiseaux Libérés necklace,263000,https://www.cartier.com/content/dam/rcq/car/13/65/95/4/1365954.png,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
 B7218200,Trinity necklace,1300,https://www.cartier.com/content/dam/rcq/car/13/61/37/5/1361375.png,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7224574,Trinity necklace,1460,https://www.cartier.com/content/dam/rcq/car/14/65/15/8/1465158.png,17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7223500,Trinity necklace,1970,https://www.cartier.com/content/dam/rcq/car/13/61/39/5/1361395.png,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7058800,Trinity necklace,2270,https://www.cartier.com/content/dam/rcq/car/13/61/36/0/1361360.png,24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7058700,Trinity necklace,2910,https://www.cartier.com/content/dam/rcq/car/13/61/35/9/1361359.png,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7224900,Trinity necklace,3100,https://www.cartier.com/content/dam/rcq/car/13/61/42/0/1361420.png,12,adjustable,38-41 cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7224577,Trinity necklace,3750,https://www.cartier.com/content/dam/rcq/car/16/26/62/0/1626620.png,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7058500,Trinity necklace,6950,https://www.cartier.com/content/dam/rcq/car/13/61/35/8/1361358.png,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7219200,Logo necklace,2010,https://www.cartier.com/content/dam/rcq/car/13/61/37/9/1361379.png,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7219300,Logo necklace,3250,https://www.cartier.com/content/dam/rcq/car/13/61/38/0/1361380.png,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N7413100,C de Cartier necklace,32000,https://www.cartier.com/content/dam/rcq/car/13/66/42/7/1366427.png,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224516,Diamants Légers necklace XS,890,https://www.cartier.com/content/dam/rcq/car/13/61/40/4/1361404.png,23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7224517,Diamants Légers necklace XS,890,https://www.cartier.com/content/dam/rcq/car/13/61/40/5/1361405.png,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B7218400,Saphirs Légers de Cartier necklace,1030,https://www.cartier.com/content/dam/rcq/car/13/61/37/6/1361376.png,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7215700,"Diamants Légers necklace, SM",1290,https://www.cartier.com/content/dam/rcq/car/13/55/81/6/1355816.png,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7215800,"Diamants Légers necklace, SM",1290,https://www.cartier.com/content/dam/rcq/car/13/55/81/7/1355817.png,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B7215900,"Diamants Légers necklace, SM",1380,https://www.cartier.com/content/dam/rcq/car/13/55/81/8/1355818.png,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7215500,"Diamants Légers necklace, LM",2390,https://www.cartier.com/content/dam/rcq/car/13/61/37/3/1361373.png,15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B7215600,"Diamants Légers necklace, LM",2390,https://www.cartier.com/content/dam/rcq/car/13/65/87/4/1365874.png,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7215400,"Diamants Légers necklace, LM",2550,https://www.cartier.com/content/dam/rcq/car/13/61/37/2/1361372.png,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224570,Etincelle de Cartier necklace,4900,https://www.cartier.com/content/dam/rcq/car/14/37/85/7/1437857.png,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B3045800,Etincelle de Cartier necklace,5100,https://www.cartier.com/content/dam/rcq/car/13/61/33/3/1361333.png,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224571,Etincelle de Cartier necklace,5250,https://www.cartier.com/content/dam/rcq/car/14/37/85/8/1437858.png,11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424283,Reflection de Cartier necklace,11200,https://www.cartier.com/content/dam/rcq/car/16/43/53/5/1643535.png,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424322,Etincelle de Cartier necklace,12800,https://www.cartier.com/content/dam/rcq/car/18/11/98/1/1811981.png,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N7424287,Etincelle de Cartier necklace,13700,https://www.cartier.com/content/dam/rcq/car/16/48/37/1/1648371.png,19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N3108600,Etincelle de Cartier necklace,16300,https://www.cartier.com/content/dam/rcq/car/13/61/55/9/1361559.png,48,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424151,Essential Lines necklace,49200,https://www.cartier.com/content/dam/rcq/car/13/61/59/7/1361597.png,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N7424235,Essential Lines necklace,65000,https://www.cartier.com/content/dam/rcq/car/16/71/08/8/1671088.png,46,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 N7424157,Essential Lines necklace,73000,https://www.cartier.com/content/dam/rcq/car/13/61/59/9/1361599.png,32,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224515,Diamants Légers necklace XS,950,https://www.cartier.com/content/dam/rcq/car/13/61/40/3/1361403.png,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224573,Etincelle de Cartier necklace,3750,https://www.cartier.com/content/dam/rcq/car/14/37/85/9/1437859.png,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424261,Essential Lines necklace,39300,https://www.cartier.com/content/dam/rcq/car/16/71/09/0/1671090.png,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 N7424155,Essential Lines necklace,53000,https://www.cartier.com/content/dam/rcq/car/96/78/50/967850.png,17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424259,Essential Lines necklace,54500,https://www.cartier.com/content/dam/rcq/car/16/71/08/9/1671089.png,23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 H7000130,Reflection de Cartier necklace,370000,https://www.cartier.com/content/dam/rcq/car/13/61/50/2/1361502.png,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224513,Juste un Clou necklace,3850,https://www.cartier.com/content/dam/rcq/car/13/61/40/0/1361400.png,43,adjustable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B3047000,Juste un Clou necklace,6350,https://www.cartier.com/content/dam/rcq/car/13/65/34/9/1365349.png,1,adjustable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7224511,Juste un Clou necklace,6350,https://www.cartier.com/content/dam/rcq/car/13/65/77/8/1365778.png,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N7413400,Juste un Clou necklace,29100,https://www.cartier.com/content/dam/rcq/car/13/61/57/9/1361579.png,24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N7424270,Juste un Clou necklace,93500,https://www.cartier.com/content/dam/rcq/car/14/65/61/3/1465613.png,41,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N7424165,Juste un Clou necklace,27100,https://www.cartier.com/content/dam/rcq/car/91/73/79/917379.png,48,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N7424243,Juste un Clou necklace,93500,https://www.cartier.com/content/dam/rcq/car/14/69/80/6/1469806.png,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7009100,Santos de Cartier necklace,8000,https://www.cartier.com/content/dam/rcq/car/13/65/85/6/1365856.png,29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7060700,Chain necklace,570,https://www.cartier.com/content/dam/rcq/car/13/65/86/6/1365866.png,37,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B7060800,Chain necklace,610,https://www.cartier.com/content/dam/rcq/car/13/65/86/8/1365868.png,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7224735,Chain necklace,940,https://www.cartier.com/content/dam/rcq/car/17/46/76/5/1746765.png,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7060900,Chain necklace,1250,https://www.cartier.com/content/dam/rcq/car/13/65/87/0/1365870.png,45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B7224736,Chain necklace,1250,https://www.cartier.com/content/dam/rcq/car/17/46/76/6/1746766.png,29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B7012000,Chain necklace,1340,https://www.cartier.com/content/dam/rcq/car/13/65/85/8/1365858.png,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7009000,Santos de Cartier necklace,7450,https://www.cartier.com/content/dam/rcq/car/13/65/85/4/1365854.png,42,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N7408300,"Maillon Panthère thin necklace, 3 diamond-paved rows",87000,https://www.cartier.com/content/dam/rcq/car/13/66/33/8/1366338.png,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B3153111,Cross pendant,570,https://www.cartier.com/content/dam/rcq/car/10/99/78/9/1099789.png,37,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B3153112,Star pendant,570,https://www.cartier.com/content/dam/rcq/car/10/99/79/0/1099790.png,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B3153113,Hand of Fatima pendant,570,https://www.cartier.com/content/dam/rcq/car/10/99/79/1/1099791.png,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B3040400,Symbols necklace,1580,https://www.cartier.com/content/dam/rcq/car/13/61/32/2/1361322.png,34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7221600,Symbols necklace,1690,https://www.cartier.com/content/dam/rcq/car/13/61/38/8/1361388.png,45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B7221700,Symbols necklace,2440,https://www.cartier.com/content/dam/rcq/car/13/61/38/9/1361389.png,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B3153118,Hearts and Symbols pendant,2810,https://www.cartier.com/content/dam/rcq/car/16/22/65/4/1622654.png,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B3153119,Hearts and Symbols pendant,3050,https://www.cartier.com/content/dam/rcq/car/16/22/65/5/1622655.png,11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B3153116,Hearts and Symbols pendant,2490,https://www.cartier.com/content/dam/rcq/car/16/22/65/2/1622652.png,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B3153117,Hearts and Symbols pendant,2670,https://www.cartier.com/content/dam/rcq/car/16/22/65/3/1622653.png,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424321,Agrafe necklace,18900,https://www.cartier.com/content/dam/rcq/car/13/66/17/8/1366178.png,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N3028000,Agrafe necklace,18900,https://www.cartier.com/content/dam/rcq/car/13/66/17/8/1366178.png,17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424294,Agrafe necklace,37000,https://www.cartier.com/content/dam/rcq/car/16/49/64/1/1649641.png,34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N7424296,Agrafe necklace,67500,https://www.cartier.com/content/dam/rcq/car/16/48/36/2/1648362.png,37,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 H7000014,Agrafe necklace,97000,https://www.cartier.com/content/dam/rcq/car/13/65/77/9/1365779.png,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 H7000544,Pluie de Cartier necklace,103000,https://www.cartier.com/content/dam/rcq/car/19/05/87/4/1905874.png,19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424285,Pluie de Cartier necklace,29600,https://www.cartier.com/content/dam/rcq/car/16/49/63/6/1649636.png,41,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H7000308,Pluie de Cartier necklace,263000,https://www.cartier.com/content/dam/rcq/car/19/05/19/4/1905194.png,12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N7424312,Clash de Cartier necklace Diamonds,6250,https://www.cartier.com/content/dam/rcq/car/18/09/16/3/1809163.png,25,adjustable,38-41cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7224744,Clash de Cartier necklace Small Model,2370,https://www.cartier.com/content/dam/rcq/car/18/12/44/5/1812445.png,3,adjustable,38-41cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B7224745,Clash de Cartier necklace Medium Model,3500,https://www.cartier.com/content/dam/rcq/car/18/12/44/7/1812447.png,34,adjustable,38-41cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301422,Love single earring,810,https://www.cartier.com/content/dam/rcq/car/19/43/67/2/1943672.png,48,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301254,Love earrings,1370,https://www.cartier.com/content/dam/rcq/car/15/33/26/2/1533262.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301255,Love earrings,1370,https://www.cartier.com/content/dam/rcq/car/15/33/26/3/1533263.png,1,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
